date,year,month,day_of_week,is_weekend,is_holiday_fr,visits_count,admissions_count,lwbs_count,avg_wait_time,avg_los_ed,beds_total,beds_occupied,icu_beds_total,icu_beds_occupied,staff_doctors_available,staff_nurses_available,staff_absence_rate,ppe_stock_index,critical_stockout,flu_level,bronchiolitis_level,covid_level,heatwave,strike,mass_casualty_event
2025-09-03,2025,9,2,0,0,57,15,3,61.6,165.2,1800,1517,120,88,42,111,0.076,79,0,0.0,0.0,0.0,0,0,0
2025-09-04,2025,9,3,0,0,55,21,3,58.8,170.1,1800,1553,120,86,41,110,0.086,85,0,0.0,0.0,0.0,0,0,0
2025-09-05,2025,9,4,0,0,55,14,1,46.1,163.4,1800,1535,120,100,44,119,0.012,82,0,0.0,0.0,0.0,0,0,0
2025-09-06,2025,9,5,1,0,57,20,2,77.4,199.7,1800,1587,120,89,31,84,0.128,87,0,0.0,0.0,0.0,0,0,0
2025-09-07,2025,9,6,1,0,67,23,4,84.3,194.7,1800,1527,120,87,33,87,0.091,88,0,0.0,0.0,0.0,0,0,0
2025-09-08,2025,9,0,0,0,66,19,1,49.8,143.0,1800,1514,120,97,42,112,0.068,87,0,0.0,0.0,0.0,0,0,0
2025-09-09,2025,9,1,0,0,58,20,1,48.3,178.8,1800,1582,120,86,40,106,0.119,78,0,0.0,0.0,0.0,0,0,0
2025-09-10,2025,9,2,0,0,59,16,1,53.3,177.6,1800,1554,120,86,42,111,0.073,76,0,0.0,0.0,0.0,0,0,0
2025-09-11,2025,9,3,0,0,54,14,1,85.5,180.5,1800,1562,120,90,41,110,0.083,78,0,0.0,0.0,0.0,0,0,0
2025-09-12,2025,9,4,0,0,55,26,1,72.9,195.6,1800,1487,120,90,42,112,0.07,87,0,0.0,0.0,0.0,0,0,0
2025-09-13,2025,9,5,1,0,62,23,1,76.9,175.2,1800,1466,120,92,32,85,0.113,89,0,0.0,0.0,0.0,0,0,0
2025-09-14,2025,9,6,1,0,56,14,0,64.3,174.6,1800,1492,120,103,33,89,0.078,89,0,0.0,0.0,0.0,0,0,0
2025-09-15,2025,9,0,0,0,66,22,2,55.7,151.9,1800,1489,120,92,41,110,0.083,79,0,0.0,0.0,0.0,0,0,0
2025-09-16,2025,9,1,0,0,66,22,2,67.2,198.5,1800,1565,120,76,40,108,0.104,88,0,0.0,0.0,0.0,0,0,0
2025-09-17,2025,9,2,0,0,57,22,2,65.8,172.9,1800,1576,120,92,41,109,0.092,83,0,0.0,0.0,0.0,0,0,0
2025-09-18,2025,9,3,0,0,53,10,3,59.0,168.8,1800,1514,120,90,41,111,0.079,87,0,0.0,0.0,0.0,0,0,0
2025-09-19,2025,9,4,0,0,55,12,3,87.3,207.9,1800,1600,120,90,40,108,0.102,83,0,0.0,0.0,0.0,0,0,0
2025-09-20,2025,9,5,1,0,59,19,3,71.7,214.4,1800,1597,120,91,31,83,0.131,77,0,0.0,0.0,0.0,0,0,0
2025-09-21,2025,9,6,1,0,59,10,2,105.2,205.2,1800,1536,120,90,33,88,0.086,76,0,0.0,0.0,0.0,0,0,0
2025-09-22,2025,9,0,0,0,64,18,1,53.1,140.5,1800,1478,120,90,41,110,0.082,89,0,0.0,0.0,0.0,0,0,0
2025-09-23,2025,9,1,0,0,63,14,3,69.5,186.9,1800,1608,120,94,41,110,0.083,81,0,0.0,0.0,0.0,0,0,0
2025-09-24,2025,9,2,0,0,50,14,0,57.1,160.2,1800,1520,120,87,40,107,0.106,80,0,0.0,0.0,0.0,0,0,0
2025-09-25,2025,9,3,0,0,56,12,3,69.9,175.0,1800,1530,120,84,42,112,0.068,80,0,0.0,0.0,0.0,0,0,0
2025-09-26,2025,9,4,0,0,55,15,1,71.7,164.0,1800,1504,120,108,42,111,0.074,81,0,0.0,0.0,0.0,0,0,0
2025-09-27,2025,9,5,1,0,61,13,5,69.2,189.4,1800,1475,120,86,34,91,0.049,89,0,0.0,0.0,0.0,0,0,0
2025-09-28,2025,9,6,1,0,57,17,0,64.3,193.5,1800,1443,120,91,34,91,0.056,76,0,0.0,0.0,0.0,0,0,0
2025-09-29,2025,9,0,0,0,69,27,0,61.4,160.5,1800,1557,120,81,42,112,0.07,77,0,0.0,0.0,0.0,0,0,0
2025-09-30,2025,9,1,0,0,64,16,4,64.2,168.7,1800,1480,120,91,41,111,0.079,87,0,0.0,0.0,0.0,0,0,0
2025-10-01,2025,10,2,0,0,64,17,2,69.3,206.5,1800,1695,120,84,40,106,0.115,83,0,0.0,0.0,0.0,0,0,0
2025-10-02,2025,10,3,0,0,55,16,1,69.6,173.9,1800,1471,120,87,41,109,0.091,77,0,0.0,0.0,0.0,0,0,0
2025-10-03,2025,10,4,0,0,64,17,1,42.6,154.3,1800,1462,120,96,42,113,0.062,76,0,0.0,0.0,0.0,0,0,0
2025-10-04,2025,10,5,1,0,67,15,3,76.5,218.4,1800,1558,120,93,34,90,0.065,78,0,0.0,0.0,0.0,0,0,0
2025-10-05,2025,10,6,1,0,61,16,4,90.2,221.6,1800,1613,120,93,32,86,0.107,79,0,0.0,0.0,0.0,0,0,0
2025-10-06,2025,10,0,0,0,70,20,0,55.0,181.4,1800,1533,120,79,40,108,0.103,75,0,0.0,0.0,0.0,0,0,0
2025-10-07,2025,10,1,0,0,66,19,1,45.8,189.2,1800,1561,120,101,41,110,0.081,78,0,0.0,0.0,0.0,0,0,0
2025-10-08,2025,10,2,0,0,63,21,1,52.9,149.3,1800,1430,120,83,42,111,0.071,86,0,0.0,0.0,0.0,0,0,0
2025-10-09,2025,10,3,0,0,60,19,2,57.2,183.9,1800,1493,120,99,40,108,0.102,88,0,0.0,0.0,0.0,0,0,0
2025-10-10,2025,10,4,0,0,62,19,1,60.6,178.1,1800,1472,120,96,42,113,0.06,88,0,0.0,0.0,0.0,0,0,0
2025-10-11,2025,10,5,1,0,71,22,0,80.4,214.2,1800,1428,120,93,33,88,0.088,81,0,0.0,0.0,0.0,0,0,0
2025-10-12,2025,10,6,1,0,70,19,1,70.6,197.2,1800,1536,120,85,31,84,0.125,80,0,0.0,0.0,0.0,0,0,0
2025-10-13,2025,10,0,0,0,60,13,2,53.1,151.4,1800,1409,120,91,41,110,0.084,90,0,0.0,0.0,0.0,0,0,0
2025-10-14,2025,10,1,0,0,64,17,4,54.9,137.6,1800,1459,120,87,42,112,0.064,87,0,0.0,0.0,0.0,0,0,0
2025-10-15,2025,10,2,0,0,61,18,2,66.7,164.0,1800,1515,120,92,41,109,0.094,83,0,0.0,0.258,0.0,0,0,0
2025-10-16,2025,10,3,0,0,55,13,0,52.1,145.2,1800,1500,120,90,42,111,0.077,78,0,0.0,0.271,0.0,0,0,0
2025-10-17,2025,10,4,0,0,62,20,0,46.4,162.5,1800,1567,120,80,42,113,0.059,79,0,0.0,0.285,0.0,0,0,0
2025-10-18,2025,10,5,1,0,72,26,0,67.4,227.6,1800,1563,120,99,32,86,0.101,82,0,0.0,0.299,0.0,0,0,0
2025-10-19,2025,10,6,1,0,64,20,3,110.3,231.2,1800,1595,120,92,32,85,0.11,82,0,0.0,0.314,0.0,0,0,0
2025-10-20,2025,10,0,0,0,73,26,3,63.2,184.5,1800,1588,120,89,41,110,0.082,74,0,0.0,0.328,0.0,0,0,0
2025-10-21,2025,10,1,0,0,64,15,3,74.1,195.4,1800,1610,120,89,41,110,0.081,88,0,0.0,0.343,0.0,0,0,0
2025-10-22,2025,10,2,0,0,61,15,2,59.3,200.6,1800,1549,120,95,42,112,0.069,82,0,0.0,0.358,0.0,0,0,0
2025-10-23,2025,10,3,0,0,66,21,1,67.8,193.5,1800,1567,120,87,41,110,0.086,82,0,0.0,0.374,0.0,0,0,0
2025-10-24,2025,10,4,0,0,61,23,3,48.6,177.6,1800,1579,120,79,41,111,0.078,76,0,0.0,0.389,0.0,0,0,0
2025-10-25,2025,10,5,1,0,70,22,2,91.4,193.0,1800,1560,120,95,33,89,0.069,84,0,0.0,0.405,0.0,0,0,0
2025-10-26,2025,10,6,1,0,62,21,1,75.4,173.6,1800,1531,120,96,31,84,0.128,83,0,0.0,0.42,0.0,0,0,0
2025-10-27,2025,10,0,0,0,80,27,1,53.4,165.5,1800,1536,120,92,41,108,0.1,74,0,0.0,0.436,0.0,0,0,0
2025-10-28,2025,10,1,0,0,70,14,3,85.8,198.9,1800,1510,120,86,40,108,0.102,81,0,0.0,0.451,0.0,0,0,0
2025-10-29,2025,10,2,0,0,62,21,4,81.7,210.0,1800,1578,120,94,40,107,0.109,82,0,0.0,0.467,0.0,0,0,0
2025-10-30,2025,10,3,0,0,63,16,4,84.5,182.8,1800,1551,120,85,40,107,0.107,84,0,0.0,0.482,0.0,0,0,0
2025-10-31,2025,10,4,0,0,58,22,2,61.0,175.7,1800,1521,120,87,41,110,0.084,75,0,0.0,0.497,0.0,0,0,0
2025-11-01,2025,11,5,1,1,84,17,1,83.3,201.8,1800,1531,120,89,22,60,0.098,84,0,0.0,0.512,0.0,0,0,0
2025-11-02,2025,11,6,1,0,75,35,1,77.7,206.6,1800,1502,120,99,33,88,0.087,78,0,0.0,0.527,0.0,0,0,0
2025-11-03,2025,11,0,0,0,80,24,2,55.8,174.8,1800,1621,120,92,40,108,0.102,72,0,0.0,0.542,0.0,0,0,0
2025-11-04,2025,11,1,0,0,73,15,0,57.0,177.1,1800,1573,120,91,40,108,0.1,72,0,0.0,0.556,0.0,0,0,0
2025-11-05,2025,11,2,0,0,68,20,3,55.5,147.3,1800,1523,120,106,41,110,0.086,74,0,0.0,0.569,0.0,0,0,0
2025-11-06,2025,11,3,0,0,69,15,0,59.9,202.9,1800,1614,120,96,42,112,0.067,75,0,0.0,0.583,0.0,0,0,0
2025-11-07,2025,11,4,0,0,71,19,0,64.5,197.9,1800,1541,120,96,41,108,0.097,78,0,0.0,0.595,0.0,0,0,0
2025-11-08,2025,11,5,1,0,78,19,2,65.1,209.9,1800,1496,120,92,33,87,0.09,82,0,0.0,0.607,0.0,0,0,0
2025-11-09,2025,11,6,1,0,76,24,1,77.5,200.5,1800,1628,120,91,34,91,0.057,73,0,0.0,0.619,0.0,0,0,0
2025-11-10,2025,11,0,0,0,84,23,2,68.3,178.3,1800,1544,120,81,40,107,0.105,85,0,0.0,0.63,0.0,0,0,0
2025-11-11,2025,11,1,0,1,78,20,1,57.7,164.8,1800,1551,120,100,30,80,0.115,72,0,0.0,0.64,0.0,0,0,0
2025-11-12,2025,11,2,0,0,79,20,1,59.2,166.2,1800,1576,120,97,38,102,0.146,79,0,0.0,0.65,0.0,0,0,0
2025-11-13,2025,11,3,0,0,63,10,2,67.0,166.4,1800,1636,120,94,41,109,0.088,84,0,0.0,0.659,0.0,0,0,0
2025-11-14,2025,11,4,0,0,75,10,1,82.1,190.6,1800,1576,120,94,41,110,0.085,82,0,0.0,0.667,0.0,0,0,0
2025-11-15,2025,11,5,1,0,82,27,3,86.9,209.8,1800,1511,120,99,33,89,0.074,79,0,0.0,0.674,0.0,0,0,0
2025-11-16,2025,11,6,1,0,74,28,3,103.0,214.0,1800,1605,120,86,32,86,0.101,80,0,0.0,0.68,0.0,0,0,0
2025-11-17,2025,11,0,0,0,91,27,1,71.8,195.2,1800,1550,120,91,40,108,0.101,71,0,0.0,0.686,0.0,0,0,0
2025-11-18,2025,11,1,0,0,80,22,2,73.2,226.3,1800,1678,120,88,41,110,0.08,69,0,0.0,0.691,0.0,0,0,0
2025-11-19,2025,11,2,0,0,74,22,1,81.3,186.7,1800,1576,120,106,41,109,0.093,76,0,0.0,0.694,0.0,0,0,0
2025-11-20,2025,11,3,0,0,69,20,1,59.1,157.1,1800,1456,120,100,42,113,0.057,70,0,0.0,0.697,0.0,0,0,0
2025-11-21,2025,11,4,0,0,70,17,1,89.0,199.4,1800,1596,120,82,40,106,0.115,74,0,0.0,0.699,0.0,0,0,0
2025-11-22,2025,11,5,1,0,76,14,3,93.3,217.4,1800,1682,120,86,33,88,0.081,72,0,0.0,0.7,0.0,0,0,0
2025-11-23,2025,11,6,1,0,79,23,3,89.9,233.1,1800,1662,120,94,33,87,0.096,83,0,0.0,0.7,0.0,0,0,0
2025-11-24,2025,11,0,0,0,88,25,3,93.4,213.6,1800,1676,120,92,42,112,0.068,82,0,0.0,0.699,0.0,0,0,0
2025-11-25,2025,11,1,0,0,77,23,0,55.0,157.9,1800,1522,120,87,41,110,0.085,81,0,0.0,0.697,0.0,0,0,0
2025-11-26,2025,11,2,0,0,68,21,0,59.0,193.9,1800,1626,120,107,41,109,0.091,80,0,0.0,0.694,0.0,0,0,0
2025-11-27,2025,11,3,0,0,72,19,2,69.8,190.7,1800,1537,120,97,41,108,0.096,71,0,0.0,0.691,0.0,0,0,0
2025-11-28,2025,11,4,0,0,74,17,6,77.8,203.0,1800,1588,120,98,40,107,0.106,69,0,0.0,0.686,0.0,0,0,0
2025-11-29,2025,11,5,1,0,80,23,3,71.8,182.7,1800,1507,120,91,31,84,0.125,79,0,0.0,0.68,0.0,0,0,0
2025-11-30,2025,11,6,1,0,80,25,2,66.4,169.1,1800,1541,120,99,32,85,0.111,78,0,0.0,0.674,0.0,0,0,0
2025-12-01,2025,12,0,0,0,98,35,3,61.4,190.1,1800,1572,120,95,39,105,0.122,74,0,0.221,0.667,0.0,0,0,0
2025-12-02,2025,12,1,0,0,88,21,1,64.7,187.8,1800,1659,120,95,39,104,0.133,75,0,0.251,0.659,0.0,0,0,0
2025-12-03,2025,12,2,0,0,82,31,2,83.5,211.9,1800,1656,120,101,40,106,0.116,76,0,0.283,0.65,0.0,0,0,0
2025-12-04,2025,12,3,0,0,77,26,5,97.3,203.1,1800,1629,120,88,40,107,0.105,72,0,0.316,0.64,0.0,0,0,0
2025-12-05,2025,12,4,0,0,88,25,2,55.1,197.8,1800,1543,120,107,39,105,0.127,72,0,0.35,0.63,0.0,0,0,0
2025-12-06,2025,12,5,1,0,94,32,5,83.3,187.2,1800,1601,120,99,31,84,0.129,74,0,0.385,0.619,0.0,0,0,0
2025-12-07,2025,12,6,1,0,92,29,2,90.4,197.3,1800,1580,120,106,32,84,0.121,76,0,0.419,0.607,0.0,0,0,0
2025-12-08,2025,12,0,0,0,86,19,1,73.1,193.3,1800,1669,120,92,41,110,0.08,81,0,0.451,0.595,0.0,0,0,0
2025-12-09,2025,12,1,0,0,88,21,1,85.6,213.8,1800,1687,120,93,41,109,0.093,75,0,0.483,0.583,0.0,0,0,0
2025-12-10,2025,12,2,0,0,93,18,1,75.0,213.6,1800,1682,120,92,40,107,0.105,77,0,0.511,0.569,0.0,0,0,0
2025-12-11,2025,12,3,0,0,82,30,1,77.3,178.5,1800,1585,120,101,39,105,0.126,78,0,0.537,0.556,0.0,0,0,0
2025-12-12,2025,12,4,0,0,90,18,6,69.3,157.7,1800,1479,120,100,40,107,0.11,67,0,0.559,0.542,0.0,0,0,0
2025-12-13,2025,12,5,1,0,88,29,2,86.6,225.9,1800,1532,120,97,31,83,0.134,75,0,0.576,0.527,0.0,0,0,0
2025-12-14,2025,12,6,1,0,102,21,5,100.7,240.0,1800,1704,120,93,31,83,0.137,72,0,0.589,0.512,0.0,0,0,0
2025-12-15,2025,12,0,0,0,101,27,4,69.9,211.5,1800,1605,120,92,39,104,0.135,73,0,0.597,0.497,0.0,0,0,0
2025-12-16,2025,12,1,0,0,95,34,1,63.2,169.4,1800,1586,120,99,39,104,0.135,65,0,0.6,0.482,0.0,0,0,0
2025-12-17,2025,12,2,0,0,98,23,2,78.0,209.1,1800,1714,120,96,41,109,0.09,78,0,0.597,0.467,0.0,0,0,0
2025-12-18,2025,12,3,0,0,91,29,3,86.6,213.0,1800,1692,120,95,40,106,0.119,78,0,0.589,0.451,0.0,0,0,0
2025-12-19,2025,12,4,0,0,86,25,2,77.7,197.5,1800,1623,120,108,41,108,0.097,64,0,0.576,0.436,0.0,0,0,0
2025-12-20,2025,12,5,1,0,91,27,3,75.6,189.1,1800,1604,120,98,33,89,0.075,67,0,0.559,0.42,0.0,0,0,0
2025-12-21,2025,12,6,1,0,92,29,4,80.7,172.4,1800,1610,120,106,32,86,0.101,67,0,0.537,0.405,0.0,0,0,0
2025-12-22,2025,12,0,0,0,103,32,1,104.0,217.2,1800,1627,120,95,39,104,0.132,76,0,0.511,0.389,0.0,0,0,0
2025-12-23,2025,12,1,0,0,92,19,3,87.4,211.8,1800,1698,120,99,40,106,0.114,73,0,0.483,0.374,0.0,0,0,0
2025-12-24,2025,12,2,0,0,84,19,2,90.8,205.6,1800,1632,120,97,39,103,0.143,67,0,0.451,0.358,0.0,0,0,0
2025-12-25,2025,12,3,0,1,93,27,3,67.1,193.4,1800,1645,120,86,30,81,0.105,77,0,0.419,0.343,0.0,0,0,0
2025-12-26,2025,12,4,0,0,85,19,3,69.5,211.2,1800,1666,120,105,38,102,0.149,70,0,0.385,0.328,0.0,0,0,0
2025-12-27,2025,12,5,1,0,101,30,4,99.1,200.1,1800,1536,120,95,32,86,0.102,72,0,0.35,0.314,0.0,0,0,0
2025-12-28,2025,12,6,1,0,91,26,2,84.3,205.8,1800,1637,120,100,32,87,0.098,71,0,0.316,0.299,0.0,0,0,0
2025-12-29,2025,12,0,0,0,106,36,1,57.4,170.3,1800,1577,120,90,42,112,0.07,74,0,0.283,0.285,0.0,0,0,0
2025-12-30,2025,12,1,0,0,91,30,2,70.0,155.2,1800,1454,120,93,40,106,0.117,73,0,0.251,0.271,0.0,0,0,0
2025-12-31,2025,12,2,0,0,87,33,2,56.9,151.1,1800,1472,120,89,41,110,0.083,71,0,0.221,0.258,0.0,0,0,0
